"ResponseId"	"P.Gender"	"P.Age"	"P.Ethnicity"	"P.Education_1"	"S.Gender"	"S.AgeGroup"	"S.Ethnicity"	"S.Education"	"S.PerceivedAgeGroup"	"Speaker"	"Sentence"	"Loop"	"MR3"
"R_qQL0CMOyyYLMXW9"	"Female"	19.4687099147588	"Indian"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	1	-1.153271693
"R_qQL0CMOyyYLMXW9"	"Female"	20.0174031330273	"Indian"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	5	-0.65051964
"R_qQL0CMOyyYLMXW9"	"Female"	20.0039303703699	"Indian"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	4	4	-0.756786187
"R_qxBBCAfhI2AAHe1"	"Female"	21.727449905267	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	1	1.645258602
"R_qxBBCAfhI2AAHe1"	"Female"	21.1282777410466	"Indian"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	5	1.997631598
"R_qxBBCAfhI2AAHe1"	"Female"	20.4533673884813	"Indian"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	2	1.934207041
"R_qxBBCAfhI2AAHe1"	"Female"	20.7116630741861	"Indian"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	3	2.018028363
"R_qyzSNJ8q8PckfTz"	"Male"	23.9858645301778	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	6	-0.690677247
"R_qyzSNJ8q8PckfTz"	"Male"	23.589866245212	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	5	-0.530085428
"R_qyzSNJ8q8PckfTz"	"Male"	23.8062997106463	"Indian"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	2	-0.487403079
"R_qyzSNJ8q8PckfTz"	"Male"	23.437996889418	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	4	-0.248495153
"R_R5qYAHd8hsu5pLP"	"Female"	22.8473817090504	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	1	1.169543425
"R_R5qYAHd8hsu5pLP"	"Female"	23.2980631571263	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	5	1.349710076
"R_r6JuHDBZw9Z1Mzf"	"Female"	21.0457040481735	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	1	4	0.21286676
"R_r6JuHDBZw9Z1Mzf"	"Female"	21.3618273810949	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	2	0.19297136
"R_r6JuHDBZw9Z1Mzf"	"Female"	21.1073420377914	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	1	0.481218291
"R_r6JuHDBZw9Z1Mzf"	"Female"	20.4396233599167	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	5	0.365144611
"R_R8fOjwjXSX4imfD"	"Female"	26.8418331176508	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	6	2.009879729
"R_R8fOjwjXSX4imfD"	"Female"	25.8359120013192	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	1	1.995502336
"R_r8xeth5tqjtyljz"	"Male"	25.4370105269831	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	5	-1.563651359
"R_r8xeth5tqjtyljz"	"Male"	25.2145224966109	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	1	-1.565763114
"R_r8xeth5tqjtyljz"	"Male"	24.5511035936419	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	2	-1.284727627
"R_r9cnL7Kw7EYQDZL"	"Female"	19.4936087742914	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	1	-0.510324792
"R_r9cnL7Kw7EYQDZL"	"Female"	20.1077623780351	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	5	-0.525025926
"R_r9cnL7Kw7EYQDZL"	"Female"	19.2520774427336	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	4	-0.425317076
"R_rcjpCIzjhAMsovL"	"Male"	23.518352058623	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	4	-0.97733301
"R_rcjpCIzjhAMsovL"	"Male"	23.4475042010192	"Malay"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	1	6	-0.74789394
"R_rcjpCIzjhAMsovL"	"Male"	22.8192816494498	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	2	-0.595532743
"R_re8nrsfCcnu9tdv"	"Female"	21.3154855189845	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	2	-0.050568527
"R_re8nrsfCcnu9tdv"	"Female"	21.3324487992562	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	1	0.152175391
"R_RfBsXm1cRjteCvn"	"Female"	22.662168104155	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	2	-2.252254719
"R_RfBsXm1cRjteCvn"	"Female"	22.6064449721482	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	1	-2.067452308
"R_RFCGGKxNL7z01bP"	"Male"	23.1302944221068	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	2	1.829683459
"R_RFCGGKxNL7z01bP"	"Male"	23.7037015967071	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	1	1.909730171
"R_rfnrlhq6y7hKpEt"	"Male"	60.1673954022117	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	1	-0.875064931
"R_rfnrlhq6y7hKpEt"	"Male"	61.0986615715083	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	6	-0.513075563
"R_rfnrlhq6y7hKpEt"	"Male"	60.6245603741147	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	3	-0.432757365
"R_RFzccg7Rwc0UeNr"	"Non-binary / third gender"	27.4331767939031	"Malay"	"Secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	1	-0.79483017
"R_RFzccg7Rwc0UeNr"	"Non-binary / third gender"	28.2165271051228	"Malay"	"Secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	3	-0.638267253
"R_RFzccg7Rwc0UeNr"	"Non-binary / third gender"	28.5005498400424	"Malay"	"Secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	5	-0.294026052
"R_RFzccg7Rwc0UeNr"	"Non-binary / third gender"	27.3439554269891	"Malay"	"Secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	6	-0.268979433
"R_RgLnGuDTWhJHyY9"	"Female"	56.129139498435	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	6	-0.763134497
"R_RgLnGuDTWhJHyY9"	"Female"	55.7527402059175	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	4	-0.48782552
"R_RgLnGuDTWhJHyY9"	"Female"	56.1507534473669	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	3	-0.421370219
"R_RgLnGuDTWhJHyY9"	"Female"	55.9304385045543	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	5	-0.400821771
"R_rihEi74Lh7IG08N"	"Male"	29.9523774098605	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	2	-0.261388802
"R_rihEi74Lh7IG08N"	"Male"	30.0279376413208	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	1	0.00979115
"R_rihEi74Lh7IG08N"	"Male"	29.1022226566449	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	4	-0.059764404
"R_rj1jExwzwSd5UBP"	"Male"	52.9183657509275	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	1	-0.480370695
"R_rj1jExwzwSd5UBP"	"Male"	53.3014343671035	"Malay"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	4	5	-0.079025941
"R_rj9q1BRTPeTSJ69"	"Male"	20.9153924411163	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"30-39"	936	3	2	-1.55586243
"R_rj9q1BRTPeTSJ69"	"Male"	20.8120310562663	"Malay"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"30-39"	832	4	5	-1.79822772
"R_rj9q1BRTPeTSJ69"	"Male"	21.5364464831538	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"30-39"	965	1	1	-1.463004315
"R_rjyzP20oqCcIc8N"	"Female"	20.0017411530483	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	3	-0.694224612
"R_rjyzP20oqCcIc8N"	"Female"	19.3415215044748	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	6	-0.310648114
"R_rkhHM9GVMWRcKmR"	"Male"	22.6844110458624	"Malay"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	2	0.676395724
"R_rkhHM9GVMWRcKmR"	"Male"	23.046264987858	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	4	0.763767387
"R_rkhHM9GVMWRcKmR"	"Male"	22.4743644793984	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	1	5	1.007870642
"R_rosSplsmvMbngTD"	"Male"	23.8458728204481	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"30-39"	936	1	3	0.044385127
"R_rosSplsmvMbngTD"	"Male"	23.654505226016	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"30-39"	446	4	6	-0.041358974
"R_rosSplsmvMbngTD"	"Male"	24.3031828064006	"Malay"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"30-39"	965	1	1	0.085448286
"R_rosSplsmvMbngTD"	"Male"	24.368811941985	"Malay"	"University"	"Male"	"30+"	"Chinese"	"University"	"30-39"	832	4	5	0.174523785
"R_RQPOTwk6sVzgS8p"	"Female"	24.7738557237666	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	4	-0.487361124
"R_RQPOTwk6sVzgS8p"	"Female"	23.557645857241	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	2	-0.647100335
"R_RQPOTwk6sVzgS8p"	"Female"	23.2937910452951	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	1	-0.423933725
"R_rqYKkAaEr0LV225"	"Male"	24.1984211490024	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	2	-0.769445585
"R_rrPsHpqQQKR8qjv"	"Female"	20.7200147623662	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	6	-1.619928265
"R_rrPsHpqQQKR8qjv"	"Female"	21.5179858749732	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	4	-1.331289689
"R_rrPsHpqQQKR8qjv"	"Female"	20.931456323294	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	5	-1.316234465
"R_Rs0048LdOjLOQQ9"	"Female"	23.7345167109743	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	4	0.17932949
"R_Rs0048LdOjLOQQ9"	"Female"	23.9959725854918	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	2	0.359974546
"R_Rs0048LdOjLOQQ9"	"Female"	23.7637930356897	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	1	0.506034408
"R_RsjYFwrQjmQwH29"	"Male"	28.014816891728	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	1	4	0.509745787
"R_RsjYFwrQjmQwH29"	"Male"	28.9523166700266	"Malay"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"30-39"	956	4	5	0.734773785
"R_RsjYFwrQjmQwH29"	"Male"	29.1175156936515	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	3	3	0.591682079
"R_Rte39egEj0ZBJCx"	"Male"	23.1249822234735	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	3	0.135044593
"R_Rte39egEj0ZBJCx"	"Male"	22.5372797434684	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	1	0.2379618
"R_Rte39egEj0ZBJCx"	"Male"	22.9822352170944	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	5	0.220385527
"R_Rte39egEj0ZBJCx"	"Male"	23.2097167981323	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	2	0.551511309
"R_RW7DEDBhMLewDm1"	"Female"	27.577252752427	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	6	0.748076894
"R_RW7DEDBhMLewDm1"	"Female"	26.9555856000166	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	5	1.008317685
"R_RW7DEDBhMLewDm1"	"Female"	27.1461144850124	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	1	0.927694395
"R_RXLBZGrlSPzqLbb"	"Male"	38.379977271799	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	6	-1.940542894
"R_RXLBZGrlSPzqLbb"	"Male"	38.9737964291126	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	5	-2.234646116
"R_RXrw0Xmk3FEaUA9"	"Male"	24.8564638846088	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	6	-0.53600741
"R_RXrw0Xmk3FEaUA9"	"Male"	24.7487349118106	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	1	-0.317430989
"R_RXrw0Xmk3FEaUA9"	"Male"	25.4434427417815	"Indian"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	2	-0.373097706
"R_RXrw0Xmk3FEaUA9"	"Male"	25.3516584109049	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	5	-0.177186394
"R_s55sQi99UVVpPz3"	"Female"	24.2213862629142	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	3	6	0.166938845
"R_s55sQi99UVVpPz3"	"Female"	23.5066842419561	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	5	0.250430638
"R_s55sQi99UVVpPz3"	"Female"	23.891660580039	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	2	0.479740437
"R_s55sQi99UVVpPz3"	"Female"	23.5883205317892	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	3	4	0.531800577
"R_s5vu6KVHRfwflrH"	"Female"	20.7699467546772	"Chinese"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	2	-0.742054028
"R_s5vu6KVHRfwflrH"	"Female"	21.7556102651171	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	5	-0.564274064
"R_s5vu6KVHRfwflrH"	"Female"	20.3826372034382	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	6	-0.586224936
"R_s5vu6KVHRfwflrH"	"Female"	20.624657179974	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	1	-0.485099966
"R_s67h2qdfTU7hFQd"	"Female"	21.1170010345522	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	6	-0.446957369
"R_s67h2qdfTU7hFQd"	"Female"	20.9921483197715	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	3	-0.745198989
"R_s67h2qdfTU7hFQd"	"Female"	21.2296493515372	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	4	-0.536955675
"R_s67h2qdfTU7hFQd"	"Female"	20.440275706118	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	5	-0.618751437
"R_s67h2qdfTU7hFQd"	"Female"	21.0283837359864	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	4	1	-0.213043704
"R_sB5Ox25bCatN69z"	"Female"	23.2165449612774	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	3	-0.741714902
"R_sB5Ox25bCatN69z"	"Female"	23.9182177288923	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	4	-0.683585425
"R_sB5Ox25bCatN69z"	"Female"	22.9181172553916	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	1	-0.316510804
"R_SCSlandUHJwDucF"	"Male"	24.9966045993846	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	4	0.627347784
"R_SCSlandUHJwDucF"	"Male"	25.094855071418	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	1	2	0.693105218
"R_SCSlandUHJwDucF"	"Male"	24.6320924368221	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	1	1	0.719101881
"R_sFoO059A8RjRaXn"	"Female"	21.5813013490289	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	1	1.691209694
"R_sFoO059A8RjRaXn"	"Female"	21.5878041006625	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	3	1.611681997
"R_sFoO059A8RjRaXn"	"Female"	22.2462403353769	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	4	1.731106452
"R_sFoO059A8RjRaXn"	"Female"	21.664345474774	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	2	1.685564422
"R_SIhEFlRfGbH0QdH"	"Female"	27.4667820473202	"Chinese"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	5	-0.422254526
"R_SIhEFlRfGbH0QdH"	"Female"	28.2975450512487	"Chinese"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	4	-0.394079978
"R_SIhEFlRfGbH0QdH"	"Female"	28.7312117808964	"Chinese"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	6	-0.218904598
"R_SIhEFlRfGbH0QdH"	"Female"	28.6049962449819	"Chinese"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	1	-0.270418477
"R_SItBNHDp4K03xKx"	"Female"	23.9823298349977	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	1	4	-0.065071512
"R_SItBNHDp4K03xKx"	"Female"	23.896048200829	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	3	1	0.196062719
"R_SJnkHq3Cu4Fo5LH"	"Female"	21.1584108508192	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	6	0.197515654
"R_SJnkHq3Cu4Fo5LH"	"Female"	20.728118312126	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	3	0.642054796
"R_SJnkHq3Cu4Fo5LH"	"Female"	20.2772612955421	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	4	0.63214788
"R_SK84H6DnNBEhMHL"	"Female"	19.5985322417226	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	3	4	1.205409561
"R_SK84H6DnNBEhMHL"	"Female"	20.1005586239975	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	6	1.309970106
"R_SK84H6DnNBEhMHL"	"Female"	19.1662893656641	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	2	1.230320887
"R_SK84H6DnNBEhMHL"	"Female"	19.8622323974036	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	5	1.552742153
"R_ski52P5z0wgTIkx"	"Male"	24.6366369342897	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	1	1	-0.237714506
"R_ski52P5z0wgTIkx"	"Male"	25.9031347392127	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	4	-0.055863169
"R_ski52P5z0wgTIkx"	"Male"	24.9854678630363	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	2	0.211482728
"R_sLvvfN5MPWHCQaR"	"Male"	21.6275800434872	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	6	-1.324841513
"R_sLvvfN5MPWHCQaR"	"Male"	22.2305076627061	"Indian"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	1	-1.089570319
"R_sLvvfN5MPWHCQaR"	"Male"	22.2522433159407	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	5	-1.136504576
"R_sNg5wVpCegpuX5L"	"Female"	20.6915534363128	"Indian"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	5	-0.718444988
"R_sNg5wVpCegpuX5L"	"Female"	20.0166033086367	"Indian"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	1	-0.267863134
"R_sNg5wVpCegpuX5L"	"Female"	20.3819483619649	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	4	-0.386842043
"R_sord53AENkZAjfj"	"Male"	24.5667242923286	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	3	-0.895206503
"R_sord53AENkZAjfj"	"Male"	24.0361461415887	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	4	-0.778159467
"R_sp8XJ2rY74muDSh"	"Male"	28.2163260047324	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	4	1	0.875245394
"R_sp8XJ2rY74muDSh"	"Male"	27.5415383073967	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	3	5	1.099864119
"R_sp8XJ2rY74muDSh"	"Male"	28.1300160285551	"Malay"	"University"	"Female"	"30+"	"Indian"	"University"	"30-39"	956	3	2	1.293910795
"R_sRVkEsLTIlFaccV"	"Female"	24.0492389029823	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"> 40"	558	3	2	1.103361376
"R_sRVkEsLTIlFaccV"	"Female"	24.1657398970332	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"> 40"	225	4	4	1.154693627
"R_sRVkEsLTIlFaccV"	"Female"	23.5672620884608	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"> 40"	962	1	5	1.458723775
"R_sRVkEsLTIlFaccV"	"Female"	24.2021716699004	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"> 40"	878	1	1	1.593237691
"R_sRVkEsLTIlFaccV"	"Female"	23.7876100367401	"Indian"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"> 40"	930	4	6	1.447517927
"R_sSS2CM4QgFo9RHr"	"Male"	23.7839295854792	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"> 40"	866	4	2	-2.237426229
"R_sSS2CM4QgFo9RHr"	"Male"	23.8717931530904	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"> 40"	911	1	6	-2.520545729
"R_SUbhrqzncQlTX3P"	"Female"	21.4196942445822	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	2	-0.298178415
"R_SUbhrqzncQlTX3P"	"Female"	21.3008274496999	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	4	-0.034275066
"R_SUbhrqzncQlTX3P"	"Female"	20.8642678337172	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	3	0.065231861
"R_sUmd7oFDfuFn2Br"	"Male"	23.3289896632079	"Indian"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	4	3	-0.789493914
"R_sUmd7oFDfuFn2Br"	"Male"	23.2039567922242	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	1	6	-0.710126112
"R_sUmd7oFDfuFn2Br"	"Male"	22.9058553122915	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	3	5	-0.537697856
"R_sUmd7oFDfuFn2Br"	"Male"	23.5729775073472	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	3	4	-0.445472541
"R_sUmd7oFDfuFn2Br"	"Male"	22.3099549558945	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	4	1	-0.346713903
"R_syQWxbPinpGySqt"	"Female"	20.3630201539025	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	4	0.363646427
"R_syQWxbPinpGySqt"	"Female"	19.7302360851783	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	1	1	0.430742024
"R_syQWxbPinpGySqt"	"Female"	19.7321059720591	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	2	0.648944505
"R_t0pxKrMyWbTlD7X"	"Female"	22.3588338305708	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	2	0.211565222
"R_t0pxKrMyWbTlD7X"	"Female"	21.5253071907908	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	3	0.101828848
"R_T1vcQ7tE9srTje9"	"Male"	23.2792049266398	"Malay"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	4	-0.826123299
"R_T1vcQ7tE9srTje9"	"Male"	23.8719456851948	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	3	3	-0.441941844
"R_T1vcQ7tE9srTje9"	"Male"	23.0037753524259	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	2	-0.383125419
