ResponseId	S.Gender	S.Ethnicity	S.Education	S.AgeGroup	P.Gender	P.Ethnicity	P.Education	P.Age	Speaker	Sentence	Loop	RC1	RC2	RC3	RC4
R_9tzsij3SXUozUe5	Male	Indian	Secondary school	30+	Male	Chinese	University	23	962	2	6	-1.145119462	-0.621817923	-0.330824549	-0.489255941
R_24gYpNxpCcdicqR	Female	Chinese	Polytechnic	30+	Female	Chinese	Post-secondary	49	937	3	1	-0.887564241	-1.271372135	-0.216113892	-1.642477256
R_24gYpNxpCcdicqR	Male	Chinese	Secondary school	20+	Female	Chinese	Post-secondary	49	400	1	2	-2.626396183	-1.417635205	-1.373461147	-0.871353273
R_24gYpNxpCcdicqR	Male	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	49	618	3	3	-2.143370034	-0.663347144	-1.306029642	-1.489001662
R_24gYpNxpCcdicqR	Male	Malay	Secondary school	20+	Female	Chinese	Post-secondary	49	613	4	4	-1.754809334	-1.166493064	-1.998424689	-1.197834913
R_24gYpNxpCcdicqR	Female	Indian	University	30+	Female	Chinese	Post-secondary	49	956	2	5	-0.725680677	-0.84372507	-0.426366798	-0.621118313
R_24gYpNxpCcdicqR	Female	Malay	University	30+	Female	Chinese	Post-secondary	49	931	2	6	-2.53384073	-0.621538209	-1.778606592	-0.37607849
R_XvW75O9v6lH29KF	Male	Indian	Polytechnic	20+	Female	Malay	University	22	618	1	1	1.260421858	1.214248417	1.193350988	0.050726058
R_XvW75O9v6lH29KF	Female	Chinese	Polytechnic	30+	Female	Malay	University	22	937	3	2	2.140251708	0.97805928	2.119826269	1.426271732
R_XvW75O9v6lH29KF	Male	Malay	Secondary school	20+	Female	Malay	University	22	613	4	3	1.606672588	0.40917441	1.749911559	1.196019899
R_XvW75O9v6lH29KF	Female	Indian	University	30+	Female	Malay	University	22	956	4	4	2.381576593	1.732360536	1.717188156	1.815060041
R_XvW75O9v6lH29KF	Female	Malay	University	30+	Female	Malay	University	22	931	2	5	1.66753268	0.527213689	1.027811818	0.890194824
R_XvW75O9v6lH29KF	Male	Chinese	Secondary school	20+	Female	Malay	University	22	400	1	6	1.039037763	1.219375263	0.778256783	1.505160617
R_29jhkmmr51SiUAT	Male	Malay	Polytechnic	20+	Female	Indian	University	28	990	1	1	-0.05570677	-0.35528473	0.422453999	-0.803123137
R_29jhkmmr51SiUAT	Male	Chinese	University	20+	Female	Indian	University	28	866	2	2	-0.203126804	0.182384058	0.007617647	0.604015298
R_29jhkmmr51SiUAT	Female	Chinese	Secondary school	30+	Female	Indian	University	28	694	4	3	0.343131752	-0.558066642	-0.099781324	-0.090907698
R_29jhkmmr51SiUAT	Female	Indian	Secondary school	30+	Female	Indian	University	28	664	1	4	0.629978336	-0.519732969	0.852905225	0.241656371
R_29jhkmmr51SiUAT	Female	Malay	Polytechnic	30+	Female	Indian	University	28	911	3	5	0.722775748	-0.16852029	0.673001411	0.524539004
R_29jhkmmr51SiUAT	Male	Indian	University	20+	Female	Indian	University	28	1014	2	6	0.543180276	0.578726225	0.015549169	0.695113206
R_3plqUNGUy38hPQe	Male	Malay	Polytechnic	20+	Female	Chinese	University	21	990	2	1	-0.451034103	1.330276808	0.723613342	0.666155834
R_3plqUNGUy38hPQe	Female	Malay	Polytechnic	30+	Female	Chinese	University	21	911	1	2	-0.189134904	0.025241452	0.248820698	0.552383056
R_3plqUNGUy38hPQe	Female	Chinese	Secondary school	30+	Female	Chinese	University	21	694	3	3	0.074371267	-0.350172403	0.147441661	-0.556834995
R_3plqUNGUy38hPQe	Male	Chinese	University	20+	Female	Chinese	University	21	866	4	4	-0.317083027	0.166481301	0.388435042	0.700342074
R_3plqUNGUy38hPQe	Male	Indian	University	20+	Female	Chinese	University	21	1014	1	5	0.479644048	0.346712735	0.589461077	0.001455407
R_3plqUNGUy38hPQe	Female	Indian	Secondary school	30+	Female	Chinese	University	21	664	5	6	-0.537744754	-0.702609312	0.396175551	-0.657344786
R_1hyy79OLFOLjfPZ	Male	Chinese	Polytechnic	20+	Female	Indian	University	21	878	2	1	-1.49198337	1.874868322	-1.195056546	0.990329294
R_1hyy79OLFOLjfPZ	Female	Malay	Secondary school	20+	Female	Indian	University	21	225	3	2	0.354624912	-1.879920279	0.205181869	-2.135999224
R_1hyy79OLFOLjfPZ	Female	Chinese	University	20+	Female	Indian	University	21	239	4	3	-0.041351016	-0.821212877	0.592949015	-1.247760271
R_1hyy79OLFOLjfPZ	Male	Indian	Secondary school	30+	Female	Indian	University	21	962	4	4	-1.687542744	-2.834025162	-2.087516652	-0.852313122
R_1hyy79OLFOLjfPZ	Male	Malay	University	30+	Female	Indian	University	21	558	1	5	1.354806462	-0.140273361	1.435207403	-1.930195606
R_1hyy79OLFOLjfPZ	Female	Indian	Polytechnic	20+	Female	Indian	University	21	930	3	6	0.813467804	-0.411537698	0.052607321	0.188433482
R_3KT6XCq941L0XSg	Female	Chinese	Polytechnic	20+	Male	Malay	Post-secondary	24	818	3	1	-3.03219656	-1.022849645	-0.798881164	-2.012786779
R_3KT6XCq941L0XSg	Male	Malay	Secondary school	30+	Male	Malay	Post-secondary	24	965	1	2	1.880980219	-0.502490878	0.810083171	-0.734712918
R_3KT6XCq941L0XSg	Male	Chinese	University	30+	Male	Malay	Post-secondary	24	832	4	3	0.305655913	1.8318941	1.308072329	1.833267521
R_3KT6XCq941L0XSg	Female	Indian	Secondary school	20+	Male	Malay	Post-secondary	24	446	4	4	-0.065146199	0.274176785	1.457696704	0.518264024
R_3KT6XCq941L0XSg	Female	Malay	University	20+	Male	Malay	Post-secondary	24	532	2	5	1.375100709	0.438743412	1.246593938	-0.330921783
R_3KT6XCq941L0XSg	Male	Indian	Polytechnic	30+	Male	Malay	Post-secondary	24	936	1	6	0.511743799	0.97895905	0.599121377	1.394199838
R_2BbmQsgq2dPEYjf	Female	Malay	University	30+	Male	Chinese	Post-secondary	23	931	4	1	-2.050920151	0.572252561	-0.850544217	0.997045793
R_2BbmQsgq2dPEYjf	Female	Chinese	Polytechnic	30+	Male	Chinese	Post-secondary	23	937	3	2	0.323373282	1.076167389	0.18863744	-0.658432732
R_2BbmQsgq2dPEYjf	Male	Chinese	Secondary school	20+	Male	Chinese	Post-secondary	23	400	1	3	1.332104291	-0.521629883	1.714057746	0.788824129
R_2BbmQsgq2dPEYjf	Male	Malay	Secondary school	20+	Male	Chinese	Post-secondary	23	613	2	4	1.70053486	0.760613916	1.653556664	0.648980353
R_2BbmQsgq2dPEYjf	Female	Indian	University	30+	Male	Chinese	Post-secondary	23	956	4	5	0.613652923	1.655726107	0.849008778	1.314244044
R_2BbmQsgq2dPEYjf	Male	Indian	Polytechnic	20+	Male	Chinese	Post-secondary	23	618	2	6	0.953334812	1.839159291	1.035495858	1.136083661
R_2y10aohD5P5YzE2	Female	Chinese	Polytechnic	20+	Male	Chinese	University	25	818	4	1	-0.266878286	-1.352861202	-0.950065109	-0.465004373
R_2y10aohD5P5YzE2	Male	Chinese	University	30+	Male	Chinese	University	25	832	2	2	-1.262362556	-1.709492678	-1.340956014	-1.431599562
R_2y10aohD5P5YzE2	Female	Indian	Secondary school	20+	Male	Chinese	University	25	446	3	3	-0.523681739	0.108842616	-0.716787876	-0.440508735
R_2y10aohD5P5YzE2	Male	Indian	Polytechnic	30+	Male	Chinese	University	25	936	1	4	0.766140518	1.122635287	-0.439045756	0.056666374
R_2y10aohD5P5YzE2	Male	Malay	Secondary school	30+	Male	Chinese	University	25	965	3	5	-0.077359644	-1.225423197	-0.277390185	-0.169178879
R_2y10aohD5P5YzE2	Female	Malay	University	20+	Male	Chinese	University	25	532	1	6	-0.925936443	0.534393128	-0.320620999	0.103708251
R_6AmB0SDejfF6Uud	Male	Malay	University	30+	Female	Chinese	University	21	558	1	1	-1.055034898	-0.830163932	0.35875655	-0.457751184
R_6AmB0SDejfF6Uud	Female	Malay	Secondary school	20+	Female	Chinese	University	21	225	4	2	-0.374986551	-1.250318594	-0.16057568	-0.492644028
R_6AmB0SDejfF6Uud	Female	Indian	Polytechnic	20+	Female	Chinese	University	21	930	3	3	-0.160847171	0.619645381	-0.283418919	0.071551726
R_6AmB0SDejfF6Uud	Female	Chinese	University	20+	Female	Chinese	University	21	239	5	4	-0.335944769	0.3694375	-1.003715736	-0.682659593
R_6AmB0SDejfF6Uud	Male	Chinese	Polytechnic	20+	Female	Chinese	University	21	878	2	5	-0.220552121	0.991268293	-0.650901777	0.252577009
R_6AmB0SDejfF6Uud	Male	Indian	Secondary school	30+	Female	Chinese	University	21	962	2	6	-0.186754024	-1.36214806	-0.920422389	-1.086410976
R_2Uisa7tKPrYy04e	Female	Indian	University	30+	Female	Chinese	University	21	956	3	1	0.826835891	0.701853699	-0.117825848	0.270630337
R_2Uisa7tKPrYy04e	Male	Malay	Secondary school	20+	Female	Chinese	University	21	613	4	2	0.009511257	-0.057494784	0.022300073	-0.380685626
R_2Uisa7tKPrYy04e	Male	Chinese	Secondary school	20+	Female	Chinese	University	21	400	1	3	0.581338403	0.456893091	0.222560575	-0.674236248
R_2Uisa7tKPrYy04e	Female	Chinese	Polytechnic	30+	Female	Chinese	University	21	937	2	4	0.829706857	0.305180127	-0.091799536	-0.025061732
R_2Uisa7tKPrYy04e	Male	Indian	Polytechnic	20+	Female	Chinese	University	21	618	2	5	0.280141886	0.40204084	0.052240393	-0.008973281
R_2Uisa7tKPrYy04e	Female	Malay	University	30+	Female	Chinese	University	21	931	3	6	0.51150386	0.416328654	-0.176670473	0.316886818
R_24q3GlKwH2Y051W	Male	Malay	Secondary school	30+	Male	Malay	Post-secondary	27	965	2	1	2.200445906	1.485390977	1.687623971	0.984634138
R_24q3GlKwH2Y051W	Female	Chinese	Polytechnic	20+	Male	Malay	Post-secondary	27	818	1	2	-1.220920939	0.889828544	0.250297025	2.291381076
R_24q3GlKwH2Y051W	Female	Malay	University	20+	Male	Malay	Post-secondary	27	532	5	3	-0.145266115	1.316112351	1.066224106	1.535675592
R_24q3GlKwH2Y051W	Male	Chinese	University	30+	Male	Malay	Post-secondary	27	832	4	4	0.283205398	0.901285435	0.391671609	0.720236997
R_24q3GlKwH2Y051W	Female	Indian	Secondary school	20+	Male	Malay	Post-secondary	27	446	5	5	0.778257704	-2.394467368	1.084564227	-0.347363905
R_24q3GlKwH2Y051W	Male	Indian	Polytechnic	30+	Male	Malay	Post-secondary	27	936	1	6	2.491260468	2.046836446	1.976054336	1.857668873
R_tG766nNbxIKE5Hj	Male	Indian	Secondary school	30+	Female	Chinese	University	23	962	2	1	0.820301438	0.073726337	0.479399251	0.218571928
R_tG766nNbxIKE5Hj	Female	Chinese	University	20+	Female	Chinese	University	23	239	2	2	0.475124934	0.007204773	0.586722381	0.426776447
R_tG766nNbxIKE5Hj	Male	Malay	University	30+	Female	Chinese	University	23	558	1	3	0.861308215	0.184330955	0.734921607	-0.034213376
R_tG766nNbxIKE5Hj	Female	Malay	Secondary school	20+	Female	Chinese	University	23	225	3	4	0.886377854	0.53631245	0.628938883	-0.183346323
R_tG766nNbxIKE5Hj	Male	Chinese	Polytechnic	20+	Female	Chinese	University	23	878	4	5	0.637819005	-0.186760094	-0.075402546	0.472956803
R_tG766nNbxIKE5Hj	Female	Indian	Polytechnic	20+	Female	Chinese	University	23	930	1	6	0.713477748	0.596789576	-0.007713368	0.699290709
R_5aNVOmmfBu80DT3	Male	Chinese	University	20+	Female	Chinese	University	21	866	2	1	-0.548865603	0.098568038	1.194195375	2.19633097
R_5aNVOmmfBu80DT3	Female	Chinese	Secondary school	30+	Female	Chinese	University	21	694	3	2	0.6415318	-0.124254269	0.307547252	-0.541408951
R_5aNVOmmfBu80DT3	Female	Malay	Polytechnic	30+	Female	Chinese	University	21	911	1	3	-0.90373739	0.158489804	-0.073873419	1.585314606
R_5aNVOmmfBu80DT3	Male	Indian	University	20+	Female	Chinese	University	21	1014	4	4	-0.693746089	-0.258327563	-1.400301917	-0.884980353
R_5aNVOmmfBu80DT3	Female	Indian	Secondary school	30+	Female	Chinese	University	21	664	1	5	0.310255791	-0.431899814	-0.741360958	-0.449557053
R_5aNVOmmfBu80DT3	Male	Malay	Polytechnic	20+	Female	Chinese	University	21	990	4	6	0.304094016	0.362121364	0.682833808	0.687960825
R_rosXmHber4FlzQB	Male	Malay	Secondary school	20+	Male	Chinese	Post-secondary	23	613	3	3	-0.475969707	0.310565658	-0.436679692	0.113757254
R_rosXmHber4FlzQB	Male	Indian	Polytechnic	20+	Male	Chinese	Post-secondary	23	618	3	5	0.310290699	0.287178782	-1.017023049	-0.083437569
R_rosXmHber4FlzQB	Female	Malay	University	30+	Male	Chinese	Post-secondary	23	931	2	6	-0.593614581	-0.369140833	-0.890324746	-0.385154907
R_DhJP1k7Bz7QI4BH	Female	Indian	Polytechnic	20+	Male	Indian	University	22	930	1	1	1.317925128	0.323989692	-0.296358738	1.016264308
R_DhJP1k7Bz7QI4BH	Male	Malay	University	30+	Male	Indian	University	22	558	2	2	-0.964675007	-0.316761716	-1.144787614	-0.769227842
R_DhJP1k7Bz7QI4BH	Male	Chinese	Polytechnic	20+	Male	Indian	University	22	878	4	3	0.731384138	0.307648871	0.424397157	0.607307752
R_DhJP1k7Bz7QI4BH	Female	Malay	Secondary school	20+	Male	Indian	University	22	225	1	4	-0.238166458	-0.199675681	0.732486045	0.77175756
R_DhJP1k7Bz7QI4BH	Female	Chinese	University	20+	Male	Indian	University	22	239	5	5	0.176186342	0.705072326	1.824187142	0.531216866
R_DhJP1k7Bz7QI4BH	Male	Indian	Secondary school	30+	Male	Indian	University	22	962	4	6	0.335849188	-0.203207617	0.371046095	0.488141852
R_2EnqdsnS3ahlUK9	Female	Indian	Secondary school	20+	Female	Malay	University	23	446	1	1	-0.807057223	-0.876414584	-0.562163557	-0.960766628
R_2EnqdsnS3ahlUK9	Male	Chinese	University	30+	Female	Malay	University	23	832	4	2	-1.011488494	-0.531750625	-0.905477767	-0.598127401
R_2EnqdsnS3ahlUK9	Female	Malay	University	20+	Female	Malay	University	23	532	2	3	-0.62739631	-0.22271046	-0.784217517	-0.815940077
R_2EnqdsnS3ahlUK9	Male	Indian	Polytechnic	30+	Female	Malay	University	23	936	3	4	-0.505754044	-0.387167021	-0.526437472	-0.179642433
R_2EnqdsnS3ahlUK9	Male	Malay	Secondary school	30+	Female	Malay	University	23	965	1	5	-0.213976279	-0.879865369	-0.17280061	-0.704670906
R_2EnqdsnS3ahlUK9	Female	Chinese	Polytechnic	20+	Female	Malay	University	23	818	3	6	-0.002475552	-0.630154486	-0.08079544	-0.605537959
R_2AFgPfTTxUVenNK	Male	Malay	University	30+	Male	Chinese	Post-secondary	24	558	1	1	-0.029550609	-1.776172665	-0.567529061	-0.375008059
R_2AFgPfTTxUVenNK	Male	Indian	Secondary school	30+	Male	Chinese	Post-secondary	24	962	2	2	-0.889311287	-0.397155688	-0.960438286	-0.211671805
R_2AFgPfTTxUVenNK	Female	Chinese	University	20+	Male	Chinese	Post-secondary	24	239	2	3	-0.369718825	1.937388236	-1.818024504	1.468984113
R_2AFgPfTTxUVenNK	Female	Malay	Secondary school	20+	Male	Chinese	Post-secondary	24	225	3	4	-0.174616887	1.47963895	-2.137268496	0.715723562
R_2AFgPfTTxUVenNK	Female	Indian	Polytechnic	20+	Male	Chinese	Post-secondary	24	930	3	5	-0.470371452	0.40888375	-1.844535161	-0.430281157
R_2AFgPfTTxUVenNK	Male	Chinese	Polytechnic	20+	Male	Chinese	Post-secondary	24	878	4	6	-0.059425514	1.868042128	-0.136915764	1.287290344
R_1MS2goj2QpTwJTz	Female	Indian	Secondary school	30+	Male	Indian	University	23	664	4	1	-0.590041405	-1.281542068	-0.260171796	-0.416922773
R_1MS2goj2QpTwJTz	Male	Malay	Polytechnic	20+	Male	Indian	University	23	990	2	2	-0.960156193	0.174980052	-0.999726985	-1.112999855
R_1MS2goj2QpTwJTz	Female	Chinese	Secondary school	30+	Male	Indian	University	23	694	3	3	-0.473796503	-0.472431113	0.023607316	-1.433528891
R_1MS2goj2QpTwJTz	Male	Chinese	University	20+	Male	Indian	University	23	866	1	4	-0.579346016	0.449711984	-0.402266837	0.810545937
R_1MS2goj2QpTwJTz	Male	Indian	University	20+	Male	Indian	University	23	1014	3	5	-0.064423206	0.505842477	0.488721313	0.406545844
R_1MS2goj2QpTwJTz	Female	Malay	Polytechnic	30+	Male	Indian	University	23	911	4	6	-0.554389083	0.439428632	-0.326399095	0.639384887
R_432aNARAmqHJP0t	Male	Malay	Polytechnic	20+	Female	Malay	University	21	990	3	1	0.865920786	0.487292745	-1.488839732	0.556749318
R_432aNARAmqHJP0t	Female	Malay	Polytechnic	30+	Female	Malay	University	21	911	4	2	0.436193	0.450088671	0.39841946	0.732287167
R_432aNARAmqHJP0t	Female	Indian	Secondary school	30+	Female	Malay	University	21	664	1	3	0.71509028	0.059872278	0.420464312	-0.635566823
R_432aNARAmqHJP0t	Male	Chinese	University	20+	Female	Malay	University	21	866	1	4	-0.054993945	-0.119771861	-0.862308799	1.840766531
R_432aNARAmqHJP0t	Female	Chinese	Secondary school	30+	Female	Malay	University	21	694	2	5	0.017587958	0.30759008	-0.786125051	-0.612539595
R_432aNARAmqHJP0t	Male	Indian	University	20+	Female	Malay	University	21	1014	2	6	0.105478084	0.722538646	0.027931522	0.405461397
R_uxnOYoHhb2FHlkd	Female	Indian	Secondary school	30+	Male	Malay	Post-secondary	23	664	1	1	0.329881502	-0.396589209	-0.737765281	0.372538968
R_uxnOYoHhb2FHlkd	Male	Indian	University	20+	Male	Malay	Post-secondary	23	1014	4	2	0.088360913	1.146562372	-0.426673686	0.443996963
R_uxnOYoHhb2FHlkd	Female	Malay	Polytechnic	30+	Male	Malay	Post-secondary	23	911	3	3	1.50752886	-0.300810584	-0.368342408	-0.985518545
R_uxnOYoHhb2FHlkd	Female	Chinese	Secondary school	30+	Male	Malay	Post-secondary	23	694	1	4	0.766134066	0.131261727	-0.352415582	-0.152391755
R_uxnOYoHhb2FHlkd	Male	Chinese	University	20+	Male	Malay	Post-secondary	23	866	4	5	0.311767497	-0.103136067	-0.524677615	0.437880145
R_uxnOYoHhb2FHlkd	Male	Malay	Polytechnic	20+	Male	Malay	Post-secondary	23	990	2	6	-2.012895303	-0.120046198	-1.337750703	-1.800072153
R_3rMmRwv3UO3xyAb	Female	Indian	University	30+	Female	Chinese	University	22	956	4	1	-2.820815928	-0.404507742	-2.074329937	0.229701293
R_3rMmRwv3UO3xyAb	Male	Malay	Secondary school	20+	Female	Chinese	University	22	613	3	2	-0.824468848	-1.222666074	-0.875039237	-0.476202199
R_3rMmRwv3UO3xyAb	Male	Indian	Polytechnic	20+	Female	Chinese	University	22	618	2	3	-0.089298887	-0.781998401	-0.16796777	-0.107948796
R_3rMmRwv3UO3xyAb	Female	Chinese	Polytechnic	30+	Female	Chinese	University	22	937	4	4	-1.763244966	-0.236922999	-2.168588569	-0.574391168
R_3rMmRwv3UO3xyAb	Male	Chinese	Secondary school	20+	Female	Chinese	University	22	400	1	5	-0.922936467	-0.696875848	-0.068468202	-0.370764665
R_3rMmRwv3UO3xyAb	Female	Malay	University	30+	Female	Chinese	University	22	931	2	6	-0.918055322	-0.794094866	-0.8158254	-0.411151298
R_XsUL1cAn169HD6F	Female	Chinese	University	20+	Male	Chinese	Post-secondary	21	239	5	1	-0.162550944	-1.887952855	0.479725628	-0.262975418
R_XsUL1cAn169HD6F	Male	Malay	University	30+	Male	Chinese	Post-secondary	21	558	2	2	-2.154940774	-1.619454326	-2.419390128	-1.988796711
R_XsUL1cAn169HD6F	Male	Indian	Secondary school	30+	Male	Chinese	Post-secondary	21	962	1	3	-0.267440543	-1.065687299	0.190928647	0.049004351
R_XsUL1cAn169HD6F	Male	Chinese	Polytechnic	20+	Male	Chinese	Post-secondary	21	878	1	4	2.098841498	1.993932646	2.407737553	2.119594622
R_XsUL1cAn169HD6F	Female	Indian	Polytechnic	20+	Male	Chinese	Post-secondary	21	930	3	5	0.97558582	-0.853276913	1.507183487	0.949602955
R_XsUL1cAn169HD6F	Female	Malay	Secondary school	20+	Male	Chinese	Post-secondary	21	225	4	6	1.460477581	-0.022990619	1.308842956	1.291373249
R_1GHNpOivLNdmdWq	Female	Indian	Polytechnic	20+	Female	Malay	University	23	930	4	1	0.498823557	0.314096677	0.791948568	1.389595389
R_1GHNpOivLNdmdWq	Male	Chinese	Polytechnic	20+	Female	Malay	University	23	878	3	2	0.12271019	0.876390747	1.485208127	0.82266474
R_1GHNpOivLNdmdWq	Male	Malay	University	30+	Female	Malay	University	23	558	1	3	0.528171968	-0.199221369	0.113169758	-0.26731879
R_1GHNpOivLNdmdWq	Female	Malay	Secondary school	20+	Female	Malay	University	23	225	4	4	0.984899975	-1.576017087	0.982445181	-1.542655691
R_1GHNpOivLNdmdWq	Male	Indian	Secondary school	30+	Female	Malay	University	23	962	3	5	0.064757353	-0.385409087	0.554281708	0.534861535
R_1GHNpOivLNdmdWq	Female	Chinese	University	20+	Female	Malay	University	23	239	2	6	0.879824078	0.132893685	1.708427671	0.283772818
R_2QtySYuyZSNPD5H	Male	Chinese	University	30+	Male	Indian	University	26	832	1	1	-1.543785451	-0.807838956	-1.608006321	-1.369098154
R_2QtySYuyZSNPD5H	Female	Malay	University	20+	Male	Indian	University	26	532	5	2	-0.275699164	-0.820650846	-0.177555013	0.372234476
R_2QtySYuyZSNPD5H	Male	Malay	Secondary school	30+	Male	Indian	University	26	965	4	3	1.161269291	0.071852979	0.779123548	0.360462968
R_2QtySYuyZSNPD5H	Male	Indian	Polytechnic	30+	Male	Indian	University	26	936	4	4	-0.234628433	0.122886953	0.396037068	0.111963882
R_2QtySYuyZSNPD5H	Female	Chinese	Polytechnic	20+	Male	Indian	University	26	818	2	5	1.072256296	1.332554611	1.661536757	0.650323827
R_2QtySYuyZSNPD5H	Female	Indian	Secondary school	20+	Male	Indian	University	26	446	1	6	-0.913610964	-1.364480677	-0.905192887	-1.717762215
R_3ObVNoYloMPfWKJ	Female	Malay	University	30+	Female	Malay	University	23	931	1	1	0.490256141	0.341934867	1.348930798	1.514383368
R_3ObVNoYloMPfWKJ	Female	Chinese	Polytechnic	30+	Female	Malay	University	23	937	2	2	-0.596595968	0.081720058	0.068859389	-1.439262524
R_3ObVNoYloMPfWKJ	Female	Indian	University	30+	Female	Malay	University	23	956	1	3	0.18003122	0.783893911	-0.106929767	0.241484935
R_3ObVNoYloMPfWKJ	Male	Chinese	Secondary school	20+	Female	Malay	University	23	400	4	4	-0.752424195	-0.220836072	-1.527688484	-1.82363636
R_3ObVNoYloMPfWKJ	Male	Malay	Secondary school	20+	Female	Malay	University	23	613	3	5	-1.492880129	-1.080326012	-0.441551264	-0.400272114
R_3ObVNoYloMPfWKJ	Male	Indian	Polytechnic	20+	Female	Malay	University	23	618	4	6	0.332701342	1.062349402	-0.678753294	0.135557686
R_3JjYKFO7Z8e8isO	Male	Indian	Polytechnic	30+	Female	Chinese	Post-secondary	21	936	1	1	0.207816251	1.492149805	0.896879221	1.366221413
R_3JjYKFO7Z8e8isO	Male	Malay	Secondary school	30+	Female	Chinese	Post-secondary	21	965	4	2	0.353472463	-0.568023597	-0.623339784	-0.814967227
R_3JjYKFO7Z8e8isO	Female	Chinese	Polytechnic	20+	Female	Chinese	Post-secondary	21	818	3	3	-0.952800145	-0.092031647	0.554947548	-0.619286182
R_3JjYKFO7Z8e8isO	Male	Chinese	University	30+	Female	Chinese	Post-secondary	21	832	1	4	-1.681503473	-0.206900577	-1.568301262	-1.154830776
R_3JjYKFO7Z8e8isO	Female	Malay	University	20+	Female	Chinese	Post-secondary	21	532	2	5	0.387673506	1.03784616	0.235994445	0.283567317
R_3JjYKFO7Z8e8isO	Female	Indian	Secondary school	20+	Female	Chinese	Post-secondary	21	446	5	6	-0.539202639	-1.697065216	-0.598120477	-1.24221886
